---TURNO=0;ESCENARIO=Equilibrado---
0;0;2;2;0;0;0;2;2;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=4;ESCENARIO=Equilibrado---
3;1;1;2;2;0;3;0;0;0
2;0;0;2;3;0;0;0;0;1
3;0;2;2;2;0;0;2;3;1
0;0;0;0;0;2;2;0;3;0
0;0;0;2;2;0;0;0;3;0
1;1;3;0;0;0;2;0;0;1
1;1;2;2;0;2;0;0;0;1
0;0;0;0;0;0;2;0;0;2
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0

---TURNO=5;ESCENARIO=Equilibrado---
0;1;2;0;3;2;0;3;0;0
3;2;0;2;0;0;0;0;1;0
0;2;0;0;0;2;2;3;0;0
3;0;0;0;2;0;0;3;0;1
1;1;2;0;0;0;0;0;0;1
0;0;0;3;0;0;0;2;3;0
0;2;0;0;0;0;0;0;0;2
1;0;0;2;3;2;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=6;ESCENARIO=Equilibrado---
3;2;0;0;0;3;2;1;1;0
0;0;0;0;0;0;0;3;0;1
0;0;0;0;0;0;0;0;3;1
0;3;0;0;0;0;3;0;0;0
1;2;2;3;0;0;0;0;1;2
1;0;0;0;0;0;0;0;1;2
2;0;0;0;0;0;0;0;3;0
2;1;1;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0

---TURNO=7;ESCENARIO=Equilibrado---
0;3;2;0;0;0;3;2;0;1
0;0;2;0;0;0;0;2;1;1
0;3;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;3;0
2;0;3;0;0;0;3;0;2;0
2;0;2;0;0;0;0;0;2;0
0;0;1;0;0;0;0;3;0;0
0;2;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=8;ESCENARIO=Equilibrado---
3;0;0;0;0;3;0;0;2;1
0;0;0;0;0;0;0;0;2;1
0;0;2;0;0;0;3;0;0;1
0;3;0;0;0;0;0;0;0;1
2;2;0;3;0;3;0;0;3;2
0;0;0;0;0;0;0;3;0;2
0;0;2;0;0;0;0;0;0;0
0;0;2;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0

---TURNO=9;ESCENARIO=Equilibrado---
0;0;0;0;3;0;0;0;0;2
3;0;0;0;0;0;3;0;0;2
0;2;0;0;0;0;0;0;1;0
0;0;0;3;0;0;0;0;0;2
0;3;0;0;3;0;0;3;0;2
0;0;0;0;0;0;0;0;3;0
0;0;2;2;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=10;ESCENARIO=Equilibrado---
0;0;0;0;0;3;0;2;2;2
0;0;0;0;0;0;0;1;1;2
3;0;0;3;0;0;3;0;0;2
0;0;0;0;3;0;0;3;0;0
3;0;0;0;0;0;0;0;2;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;2;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0

---TURNO=11;ESCENARIO=Equilibrado---
0;0;0;0;3;0;0;0;0;2
3;0;0;0;0;0;0;2;2;0
0;0;0;0;3;0;0;3;0;0
0;0;0;0;0;3;0;0;2;0
0;0;0;0;0;0;0;3;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;2;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;3

---TURNO=12;ESCENARIO=Equilibrado---
3;0;0;3;0;0;0;2;2;0
0;0;0;0;0;0;0;2;0;0
0;0;0;3;0;0;0;0;3;0
0;0;0;0;3;0;0;0;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;3;0;0;0;0

---TURNO=13;ESCENARIO=Equilibrado---
0;0;3;0;0;0;0;0;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;3;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;3;0;0;0;0;0

---TURNO=14;ESCENARIO=Equilibrado---
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;3;0;0;0;0
0;0;3;0;0;0;0;3;0;0
3;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;3
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0

---TURNO=15;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;3;0;0;0;3;0;0;0
3;0;0;0;0;0;0;0;3;0
0;3;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;3;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0

---TURNO=16;ESCENARIO=Equilibrado---
0;3;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;3
3;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;3

---TURNO=17;ESCENARIO=Equilibrado---
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;3;0;0;3
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
3;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;3;0
0;0;0;0;0;0;0;0;3;0

---TURNO=18;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;3;0
0;0;0;0;0;0;3;0;0;0
3;0;0;0;0;0;0;0;0;0
0;3;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;3;0;0;0;3;0;0

---TURNO=19;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;0;0;3
3;3;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;3;0;0;3

---TURNO=20;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;3;0;0;3;0

---TURNO=21;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
3;3;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;3;0;0;0;3;0;0;3

---TURNO=22;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;3;0;0;0
0;0;0;0;0;3;0;0;3;0

---TURNO=23;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;3;0;0;0;0;0;3;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;3;0;0;0;0
0;0;0;0;3;0;0;3;0;0

---TURNO=24;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
3;3;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;3;0;3;0;0;3;0

---TURNO=25;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;3;0;0;0;3;0;0;3

---TURNO=26;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;3;0;0;0;0;0;0;0
0;3;0;0;0;3;0;0;3;0

---TURNO=27;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;3;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;3;0;0;0;0
3;0;3;0;0;0;0;3;0;0

---TURNO=28;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;3;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;3;0;3;0;0;0;0;3;0

---TURNO=29;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;3;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;3;3;0
3;0;0;0;0;0;0;0;0;0

---TURNO=30;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;3;0;0;0;0
3;0;3;0;0;0;0;3;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=31;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;3;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;3;0;0
0;0;3;0;0;0;0;0;0;0

---TURNO=32;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;3;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;3;0;0;0;0
3;0;3;0;0;0;3;0;0;0
0;0;0;0;0;0;3;0;0;0

---TURNO=33;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;3;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;3;0;3;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;3;0;0

---TURNO=34;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;3;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;3;0;0;0
0;3;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;3;0;0;0;0;0;0;0;0

---TURNO=35;ESCENARIO=Equilibrado---
0;0;3;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;3;0;0;0;0
0;0;3;0;0;0;3;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=36;ESCENARIO=Equilibrado---
0;3;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;3;0;0;0;0;0
0;3;0;0;0;0;0;3;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0

---TURNO=37;ESCENARIO=Equilibrado---
0;0;3;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;3;0;0
0;0;3;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=38;ESCENARIO=Equilibrado---
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;3;0;0
0;0;3;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=39;ESCENARIO=Equilibrado---
0;0;3;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;3;3;0
0;0;0;0;0;0;0;0;3;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0

---TURNO=40;ESCENARIO=Equilibrado---
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;3;0;0;0;0;0;3;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;3;0;0;0;0;0;0;0;0

---TURNO=41;ESCENARIO=Equilibrado---
0;0;0;0;3;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;3;0
0;0;3;0;0;0;0;0;0;0

---TURNO=42;ESCENARIO=Equilibrado---
0;0;0;3;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;3;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0

---TURNO=43;ESCENARIO=Equilibrado---
0;0;3;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;3;0;0;0;0;3
0;0;0;3;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=44;ESCENARIO=Equilibrado---
0;0;0;0;3;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;3;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;3;0;3;0;0;3
0;0;0;0;0;0;0;0;0;0

---TURNO=45;ESCENARIO=Equilibrado---
0;0;0;3;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;3;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;3
0;0;0;0;0;3;0;0;0;0
0;0;0;0;3;0;0;0;0;0

---TURNO=46;ESCENARIO=Equilibrado---
0;0;3;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;3;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0

---TURNO=47;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;3;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;3;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;3;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0

---TURNO=48;ESCENARIO=Equilibrado---
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;3;0;0;3;0;0;3;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0

---TURNO=49;ESCENARIO=Equilibrado---
0;3;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;3;3;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0

---TURNO=50;ESCENARIO=Equilibrado---
3;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;3;0;3;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0

---TURNO=51;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;3;0;0;3;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=52;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;0
0;0;0;0;0;3;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;3;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;3;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=53;ESCENARIO=Equilibrado---
